id,Machine Failure Pred,Probability
136697,0,0.0006574503090504383
136698,0,0.005962494196412272
136699,0,0.0047456009739182264
136700,0,0.0017263669782779465
136701,0,0.002113197206812765
136702,0,0.0012241800911982118
136703,0,0.008651696674560923
136704,0,0.0008166708201148017
136705,0,0.0007859795472428692
136706,0,0.0016314431951209925
136707,0,0.003568250025370461
136708,0,0.009906013325685796
136709,0,0.00020813591222877816
136710,0,0.0020289789104088476
136711,0,0.0037857199276232507
136712,0,0.000602974168985684
136713,0,0.002181450894658073
136714,0,0.012104144307805148
136715,0,0.006894103196803469
136716,0,0.0015206613569687625
136717,0,0.004448923484453177
136718,0,0.014183953843013256
136719,0,0.0027491521338831515
136720,0,0.00023320322181838579
136721,0,0.002311886968121678
136722,0,0.0012016438704333307
136723,0,0.0018191871322719034
136724,0,0.002152440956592179
136725,0,0.0026915523473695665
136726,0,0.0016124884029958067
136727,0,0.0015042624315897179
136728,0,0.0011278593028158554
136729,0,0.0029983638593456216
136730,0,0.000988443970238017
136731,0,0.009469221283585641
136732,0,0.002444412826936227
136733,0,0.0021510611430480926
136734,0,0.0017204589912038174
136735,0,0.0015954150898836313
136736,0,0.0024127482421068686
136737,0,0.0013161304234370454
136738,0,0.0018879477141038512
136739,0,0.006129106176317507
136740,0,0.0023003944101031002
136741,0,0.020220841445382012
136742,0,0.003022011219290068
136743,0,0.002960306744724834
136744,0,0.0023950178737528163
136745,0,0.005724668673458092
136746,0,0.002482223974510695
136747,0,0.002397378647036397
136748,0,0.0012774387115669194
136749,0,0.0009698424270274017
136750,0,0.0034526537642453723
136751,0,0.001981084993383443
136752,0,0.0010584827770250738
136753,0,0.014169949606613563
136754,0,0.0022289016003900052
136755,0,0.010672387046364518
136756,0,0.0013386660624135768
136757,0,0.00808796330712629
136758,0,0.0018038746093839316
136759,0,0.0023072026873148517
136760,0,0.001546952922329211
136761,0,0.0013185530325998487
136762,0,0.023404221489609328
136763,0,0.002791931880004132
136764,0,0.0019734143008815507
136765,0,0.0034756050373771982
136766,0,0.003585322891922393
136767,0,0.0057931873810617
136768,0,0.001676787794387926
136769,0,0.002464070484478912
136770,0,0.002208430567652181
136771,0,0.003845932154833144
136772,0,0.01258191789689019
136773,0,0.0012676865981227036
136774,0,0.0014593090162384565
136775,0,0.010410535293698456
136776,0,0.0005816438931655091
136777,0,0.0015938359191785345
136778,0,0.002801465810811896
136779,0,0.0024417607895910686
136780,0,0.0007077317294908384
136781,0,0.005655668217344748
136782,0,0.0021263431498337454
136783,0,0.0004920861662178683
136784,0,0.001386811736261984
136785,0,0.0036404169466359025
136786,0,0.0024345848479345625
136787,0,0.004366849901112237
136788,0,0.010671721016664913
136789,0,0.0022709170846121236
136790,0,0.0008140598741992073
136791,0,0.0025506930678215324
136792,0,0.005449713862921961
136793,0,0.0014028515495694723
136794,0,0.0052415500017862215
136795,0,0.003423539244910678
136796,0,0.003553835257226966
136797,0,0.0031936188404059623
136798,0,0.004557548151243169
136799,0,0.0028156561135828126
136800,0,0.002441769896078942
136801,0,0.001588091373761522
136802,0,0.002929013030442718
136803,0,0.0017698050301660584
136804,0,0.0015899122716616955
136805,0,0.0035575045125100877
136806,0,0.0009625366377497613
136807,0,0.0023931845912704263
136808,0,0.0019639468445945595
136809,0,0.0010536311507517145
136810,0,0.005200142292375758
136811,0,0.007992547009942166
136812,0,0.000712501524343518
136813,0,0.015789060704973445
136814,0,0.003165177755373745
136815,0,0.0008482693637771982
136816,0,0.0009987041512574575
136817,0,0.00124559817714916
136818,0,0.006337463802218938
136819,0,0.0008946004992531244
136820,0,0.0010901056652990384
136821,0,0.001426783424859809
136822,0,0.011904842235504058
136823,0,0.002035068766763504
136824,0,0.0008511183503945534
136825,0,0.0020447241165394247
136826,1,0.9961120171661082
136827,0,0.0005215252624475762
136828,0,0.0013054985692128335
136829,0,0.003800327726997306
136830,0,0.002470227703173925
136831,0,0.0013630261768756175
136832,0,0.0025129889252777237
136833,0,0.0010464416679265404
136834,1,0.9946373539729316
136835,0,0.0024816186223904453
136836,0,0.002168221781174566
136837,0,0.002236506301389508
136838,0,0.0020643262696871593
136839,0,0.0008063776801474348
136840,0,0.0031556608475633036
136841,0,0.004671643668963332
136842,0,0.0025053545889918223
136843,0,0.0013946493160357054
136844,0,0.0033684292215779093
136845,0,0.0030202308897146327
136846,0,0.0017513626196157493
136847,0,0.0009250023366806581
136848,0,0.0020300922402468565
136849,0,0.0024289917778336106
136850,0,0.0031404728540394052
136851,0,0.0018955058766158834
136852,0,0.004574707566797996
136853,0,0.00498856773718631
136854,0,0.0021794613554129583
136855,0,0.003833865754363544
136856,0,0.018794146660673465
136857,0,0.0035078000899442315
136858,0,0.002607367590166979
136859,0,0.0010615473127763163
136860,0,0.00186354476612968
136861,0,0.0011067604814712566
136862,0,0.006049394424269531
136863,0,0.0008959631933378573
136864,0,0.0005444780938500299
136865,0,0.00304296677363979
136866,0,0.002986167805022774
136867,0,0.006929005838368527
136868,0,0.001510277300414192
136869,0,0.002663195311336858
136870,0,0.0033289662208160695
136871,0,0.0009455003087549084
136872,0,0.0033329642168070293
136873,0,0.00098068873776257
136874,0,0.0007454719749884391
136875,0,0.0018009182065885404
136876,0,0.0012174411572997666
136877,0,0.0031631609988037788
136878,0,0.0004876459479381586
136879,0,0.005544959374135939
136880,0,0.0028071904722297143
136881,0,0.003127042537634481
136882,0,0.0008664079720727996
136883,0,0.0011323749696372563
136884,0,0.0021149909958910872
136885,0,0.013334788034245077
136886,0,0.00133472444322866
136887,0,0.0017434732427358288
136888,0,0.005945052590816648
136889,0,0.0030393490834172195
136890,0,0.0021128404730701303
136891,0,0.0023206494664792946
136892,0,0.0016683588442995888
136893,0,0.0024195561850648205
136894,0,0.0008498572093911107
136895,0,0.0015697296420349254
136896,0,0.0013042475465045301
136897,0,0.004602995716580208
136898,0,0.0021741587343771236
136899,0,0.0018546725445907364
136900,0,0.0019845050883924996
136901,0,0.0021693798656927353
136902,0,0.0016601748942964062
136903,0,0.0006736887309166837
136904,0,0.00323966987735004
136905,0,0.001985794124380801
136906,0,0.0010059305221592977
136907,0,0.0025061865935706116
136908,0,0.0013909201228732631
136909,0,0.0019514377027969694
136910,0,0.004026394931230473
136911,0,0.003671873345008369
136912,0,0.007476868295942717
136913,0,0.0074480786768414565
136914,0,0.0011503191232269069
136915,0,0.0034256078940982366
136916,0,0.0011057183804432202
136917,0,0.0025526589706259357
136918,0,0.0008963064358871251
136919,0,0.0028630914006791334
136920,0,0.0011586543536051572
136921,0,0.007539297677195145
136922,0,0.0016906792793441926
136923,0,0.0012137016352731984
136924,0,0.001120786438055264
136925,0,0.0006399319223282242
136926,0,0.00017047152028384102
136927,0,0.0017386425125524864
136928,0,0.0021166594089176184
136929,0,0.002861127533137761
136930,0,0.002671977222288802
136931,0,0.010818171290624283
136932,0,0.005515682498182522
136933,0,0.001893410903867413
136934,0,0.00334029617862434
136935,0,0.0015103266567411705
136936,0,0.005457805370894857
136937,0,0.000853183624058924
136938,0,0.001156311819290331
136939,0,0.0012524837126025542
136940,0,0.0019108949404703327
136941,0,0.013653094230308582
136942,0,0.001454500529294758
136943,0,0.0015063269086467706
136944,0,0.07974185398373898
136945,0,0.007356356232685163
136946,0,0.004778631593207836
136947,0,0.0029909936962862742
136948,0,0.0010123330452372918
136949,0,0.004452239012747157
136950,0,0.0018373298026769377
136951,0,0.002595742946843816
136952,0,0.000991054381721728
136953,0,0.002601316770900166
136954,0,0.0004884704480923289
136955,0,0.0016978135183308401
136956,0,0.001430234621869276
136957,0,0.002168926188037791
136958,0,0.0030649945437585865
136959,0,0.002173938901165398
136960,1,0.9934767557429373
136961,0,0.0067966154567055395
136962,0,0.002130368386491942
136963,0,0.008169793734975592
136964,0,0.004814049933623081
136965,0,0.00988220768110486
136966,0,0.010957197511890232
136967,0,0.002217181855428657
136968,0,0.009661954509714646
136969,0,0.0007282397446378785
136970,0,0.005264468086410425
136971,0,0.004046282233522975
136972,0,0.004201642412489473
136973,0,0.004445689805491494
136974,0,0.0005514367613365331
136975,0,0.007996950445957012
136976,0,0.0016451027828855492
136977,0,0.004240147585155925
136978,0,0.0018871297167274586
136979,0,0.0011854731488770635
136980,0,0.0007825204979735487
136981,0,0.0010777151762836653
136982,0,0.0028208880038119856
136983,0,0.001868579192060696
136984,0,0.0017994644346760325
136985,0,0.013101630825163992
136986,0,0.0018300681325130888
136987,0,0.005077149830258569
136988,0,0.0022756092342582847
136989,0,0.002764603774996817
136990,0,0.0006004162731609094
136991,0,0.0018789744280845446
136992,0,0.0007181508503820823
136993,0,0.0012937539709042076
136994,0,0.005545007065428369
136995,0,0.013817703166441785
136996,0,0.0023213677604809442
136997,0,0.0045396968762723405
136998,0,0.0027155837987594307
136999,0,0.003392665918151924
137000,0,0.019597720129625438
137001,0,0.0018376814202317837
137002,0,0.003428911986796425
137003,0,0.002840384582771784
137004,0,0.0386329722913438
137005,1,0.9986110271468533
137006,0,0.0005014583867468922
137007,0,0.0017048682858645686
137008,0,0.003383149505691684
137009,0,0.009541381599631934
137010,0,0.004661484298792654
137011,0,0.004170123408608614
137012,0,0.011697937868145726
137013,0,0.005448477931548493
137014,0,0.000898586256349733
137015,0,0.009397655901175654
137016,0,0.004478275749768484
137017,0,0.0013716323050879454
137018,0,0.0020921815051334084
137019,0,0.0016296713460826433
137020,0,0.03119302108630175
137021,0,0.00955610855698074
137022,0,0.0009071698488637023
137023,0,0.0016555074685976636
137024,0,0.0024774889610227253
137025,0,0.0010946958550569787
137026,0,0.012451437407633171
137027,0,0.002750732281633801
137028,0,0.001895976935937578
137029,0,0.0012747729609346844
137030,0,0.007364825230977544
137031,0,0.007501521025611085
137032,0,0.0034341725660184032
137033,0,0.004334724681934434
137034,0,0.005172884570561126
137035,0,0.011166507926450348
137036,0,0.004450994243621789
137037,1,0.9911435411618637
137038,0,0.004086548579305416
137039,0,0.0014836220411564567
137040,0,0.0010859646547458045
137041,0,0.007822815069577754
137042,0,0.0008610275967468597
137043,0,0.002291907042928748
137044,0,0.0011880005986233512
137045,0,0.0012564735272309353
137046,0,0.001316326912047471
137047,0,0.0017525631523403367
137048,0,0.005045538379053643
137049,0,0.006530019670777407
137050,0,0.0007384634242664805
137051,0,0.0032356216015874293
137052,0,0.006459453785287453
137053,0,0.002424642956126915
137054,0,0.0013711742447787042
137055,0,0.002866285122216209
137056,0,0.0012557804344561962
137057,0,0.00124545235864188
137058,0,0.0021669203458716166
137059,0,0.006343996835427915
137060,0,0.0008264405572963963
137061,0,0.0012852401736555296
137062,0,0.008482171417684366
137063,0,0.005283399212867391
137064,0,0.004218122865799022
137065,0,0.011564085932233096
137066,0,0.004961327836164048
137067,0,0.0012120978336176752
137068,0,0.0018796872965931128
137069,0,0.0025491321880917487
137070,0,0.003061694324944564
137071,0,0.002328434275005712
137072,0,0.0009466800119769179
137073,0,0.0019608206224968386
137074,0,0.005269330110378233
137075,0,0.0032076781994668665
137076,0,0.0007225748879801325
137077,0,0.0019557168313215126
137078,0,0.001791709275805612
137079,0,0.004036423126133277
137080,0,0.0040846702177718235
137081,0,0.004022248731215206
137082,0,0.0013343287417407195
137083,0,0.0003712652727232598
137084,0,0.0024889343753824377
137085,0,0.005330428974305934
137086,0,0.004740558204314069
137087,0,0.0017789424172303823
137088,0,0.010845491342431674
137089,0,0.0015009389285244809
137090,0,0.0023198050278341346
137091,0,0.000849470391848847
137092,0,0.007533834565869838
137093,0,0.005203698769973531
137094,0,0.011426044753536813
137095,0,0.003985287599049757
137096,0,0.0011185404947534527
137097,0,0.007426862177999148
137098,0,0.006254431013448247
137099,0,0.0031090386861399233
137100,0,0.0014185946183345643
137101,0,0.0026860295766909744
137102,0,0.004737993923910516
137103,0,0.010165170633585179
137104,0,0.0005269380043659019
137105,0,0.001029390197836294
137106,0,0.01777365197812649
137107,0,0.0025542043117257394
137108,0,0.0014180950661120228
137109,0,0.001747844465158114
137110,0,0.009250960228713922
137111,0,0.015358033799942014
137112,1,0.980467521786403
137113,0,0.015683174465074567
137114,0,0.0011768113887241215
137115,0,0.0008851483037684413
137116,0,0.005439559743012223
137117,0,0.0012349366489126188
137118,0,0.0027544803766312103
137119,0,0.009322855426797538
137120,0,0.0016825933806834633
137121,0,0.0011898095163463069
137122,0,0.004702220901241315
137123,0,0.0020482808253013177
137124,0,0.01202893655807217
137125,0,0.0009284775041857838
137126,0,0.0007981816237649307
137127,0,0.003605699242984068
137128,0,0.0013267359978319843
137129,0,0.0017506219853403314
137130,0,0.0019088173621970028
137131,0,0.0027028523858877774
137132,0,0.0018031661326952456
137133,0,0.0016753096494585705
137134,0,0.011650068181250235
137135,0,0.005839017387671782
137136,0,0.0009466093076870316
137137,0,0.0008869536730282336
137138,0,0.0028421586066786097
137139,0,0.0012725084702691848
137140,0,0.008919201271034034
137141,0,0.0018344203930184331
137142,0,0.0026297960030732125
137143,0,0.0019185357930630775
137144,0,0.001796458133654523
137145,0,0.0008873097112423849
137146,0,0.0028134115627798796
137147,0,0.0006818019039701297
137148,0,0.006426059008299992
137149,0,0.002455904094771555
137150,0,0.0053314537388659865
137151,0,0.00130611786852389
137152,0,0.00312824349310714
137153,0,0.01698974353369969
137154,0,0.003401718901283747
137155,0,0.0026963463672814466
137156,0,0.006747670880165906
137157,0,0.003163431056872173
137158,0,0.0011583713859766847
137159,0,0.0025746767650724673
137160,0,0.0027610634486054304
137161,0,0.0021381746607048563
137162,0,0.002977526198228278
137163,0,0.0007330105930312631
137164,0,0.0025357199544008583
137165,0,0.0038677111171975514
137166,0,0.0029545262413501576
137167,0,0.004067132837013862
137168,0,0.0027769281643005906
137169,0,0.003314952425664339
137170,0,0.0015846002728610916
137171,0,0.002202496338070644
137172,0,0.0014438027320793122
137173,0,0.003485448976380575
137174,0,0.000542496497134587
137175,0,0.004063450679224957
137176,0,0.0016334219069287937
137177,0,0.004925560351221561
137178,0,0.0017630166981968797
137179,0,0.003002446469218276
137180,0,0.0009916920868588757
137181,0,0.0028600493438281902
137182,0,0.00987758605027724
137183,0,0.0019126620777843045
137184,0,0.0021437764764776148
137185,0,0.004565101320327538
137186,0,0.002367658419692834
137187,0,0.0011233786208152876
137188,0,0.008148643195149708
137189,0,0.009953096889372706
137190,0,0.0013812771980551799
137191,0,0.0019515884533406554
137192,1,0.5112449207741488
137193,0,0.0013942872521832278
137194,0,0.002078647121816788
137195,0,0.013102917571596078
137196,0,0.006045138123995559
137197,0,0.0031980953122473553
137198,0,0.0076089727728607184
137199,0,0.0006731210727448893
137200,0,0.0013896957351414423
137201,0,0.005446239424992109
137202,0,0.0049286743475712705
137203,0,0.0012007543320456465
137204,0,0.0006206349132687261
137205,0,0.00228590074899323
137206,0,0.0013046948640417022
137207,0,0.006628046833357544
137208,0,0.006279172586691083
137209,0,0.0010960286570951387
137210,0,0.0028814629678292755
137211,0,0.0023485531073359346
137212,0,0.006100922818103684
137213,0,0.002099854020652533
137214,0,0.0011739444740882215
137215,0,0.0041870976161802855
137216,0,0.005418889635979402
137217,0,0.0029964233340539466
137218,0,0.006255335345238489
137219,0,0.0015432022865342165
137220,0,0.004448826111004414
137221,0,0.0038020998055606227
137222,0,0.005206417345866729
137223,0,0.0020196452820980286
137224,0,0.0028602458862597353
137225,0,0.0008140587009311079
137226,0,0.0012762193862582807
137227,0,0.0022657288151380775
137228,0,0.007925658697988352
137229,0,0.003004174758873551
137230,0,0.0008045937772290648
137231,0,0.0053051681909140405
137232,0,0.0013862364194833561
137233,0,0.0033779808854913053
137234,0,0.0014080325031474166
137235,0,0.00145562566524186
137236,0,0.001153632916553893
137237,0,0.0009991282415199698
137238,0,0.0013902597606261463
137239,0,0.002896851779455857
137240,0,0.0011030783164572757
137241,0,0.007868261696226229
137242,0,0.00848867193896459
137243,0,0.00341951490925453
137244,0,0.008120393402449036
137245,0,0.011284905935203983
137246,0,0.004558485395960882
137247,0,0.0009914303100374737
137248,0,0.0018428938545650068
137249,0,0.007913630391631078
137250,0,0.002033523958791104
137251,0,0.0036565214515783553
137252,0,0.002548503199590108
137253,0,0.0013898435661501363
137254,0,0.0007242492034828408
137255,0,0.007221229384483066
137256,0,0.006265713885351522
137257,0,0.0013351520593104856
137258,0,0.0009015158749701643
137259,0,0.0012139926066997353
137260,0,0.004612539189604174
137261,0,0.003234097767919851
137262,0,0.003354716762419736
137263,0,0.007066645390581968
137264,0,0.010121581357903822
137265,0,0.008497925055677924
137266,0,0.001451062998649782
137267,0,0.0006111832375578023
137268,0,0.0008212554576583778
137269,0,0.0013582801921796699
137270,0,0.0011814689419324812
137271,0,0.0011841759080045238
137272,0,0.01676007781430814
137273,0,0.000897323058015967
137274,0,0.0013634663985127552
137275,0,0.0018031450381809514
137276,0,0.0008394043091163784
137277,0,0.0050198484846115405
137278,0,0.0018570049897899058
137279,0,0.006123331129808733
137280,0,0.00045128054046538694
137281,0,0.002276994685761873
137282,0,0.002437563949830371
137283,0,0.006512624084282498
137284,0,0.0018666385033393417
137285,0,0.0020057460685227986
137286,0,0.003819541637578287
137287,0,0.0025114544365032374
137288,0,0.008765116612264591
137289,0,0.0015755914254783792
137290,0,0.0015002522295410863
137291,0,0.0012818665784112549
137292,0,0.0024150431618682982
137293,0,0.003182467876314376
137294,0,0.002560851072928279
137295,0,0.0016420320583148545
137296,0,0.004319104830989097
137297,0,0.004707423856958824
137298,0,0.004707998559749505
137299,0,0.0013610671393129872
137300,0,0.005664319320504285
137301,0,0.0021084256012631874
137302,0,0.0009085404529738251
137303,0,0.004599541875155527
137304,0,0.006071810886638081
137305,0,0.015348659661736931
137306,0,0.006110757473107914
137307,0,0.0019603675444717717
137308,0,0.0027024096101633164
137309,0,0.0017636534496570735
137310,0,0.002859034209938228
137311,0,0.004731646845129381
137312,0,0.008722678442000155
137313,0,0.0013924333135778965
137314,0,0.0013442353102851652
137315,0,0.0026859690028808087
137316,0,0.0009141100531511772
137317,0,0.0013879721064789477
137318,0,0.002144650121901752
137319,0,0.002936726899982966
137320,0,0.00290347781219986
137321,0,0.0010365139483435725
137322,0,0.0018987134037215276
137323,0,0.00786706727195769
137324,0,0.008162252007422445
137325,0,0.010063089058139045
137326,0,0.000661002680161683
137327,0,0.00296926498191831
137328,0,0.006269753150784025
137329,0,0.002023286570675178
137330,0,0.007126732952214364
137331,0,0.005146227722155285
137332,0,0.0013859354905863285
137333,0,0.004439685322179216
137334,0,0.0035128151379699847
137335,0,0.0025874058279716085
137336,0,0.01586280223352461
137337,0,0.00167043377799423
137338,0,0.0036709312414555714
137339,0,0.0015035922398268743
137340,0,0.0008125603717287802
137341,0,0.0005970141311428613
137342,0,0.0010218874855318241
137343,0,0.0037081179705813028
137344,0,0.0035053966526166665
137345,0,0.0016586540343152703
137346,0,0.005691910795583656
137347,0,0.006116174065037067
137348,0,0.002829218606725529
137349,0,0.001593307563788706
137350,0,0.0014601964728141916
137351,0,0.006350810041687639
137352,0,0.0017792185666627126
137353,0,0.0036746608913613894
137354,0,0.0005601426352600065
137355,0,0.0014020154704241067
137356,0,0.00046186293423154196
137357,0,0.0011709739395854566
137358,0,0.000606483813826487
137359,0,0.0017721808794069617
137360,0,0.0039128103546807805
137361,0,0.0014559415386538358
137362,0,0.0021066723089712296
137363,0,0.0010784707370648417
137364,0,0.0051363440557376915
137365,0,0.0007142673475012682
137366,0,0.004233512904197373
137367,0,0.017988165997824577
137368,0,0.0014160333368002586
137369,0,0.0025517004993544645
137370,0,0.0006991908887562633
137371,0,0.0065990873910244585
137372,0,0.0015562444047016663
137373,0,0.002920993976613627
137374,0,0.000879875314792732
137375,0,0.0016294170447516982
137376,0,0.0017266862076841822
137377,0,0.0004706730407760958
137378,0,0.0023569310574218937
137379,1,0.9865427211161018
137380,0,0.010693617093325928
137381,0,0.001141585099655596
137382,0,0.0005854037323278718
137383,0,0.001965191056682657
137384,0,0.0027174962635873805
137385,1,0.9836136957248146
137386,0,0.0005675246093705025
137387,0,0.0002380946440028075
137388,0,0.0008662827083903103
137389,0,0.0017140553097869723
137390,0,0.0006068948185247951
